Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,parsed_date
Norway,Eliteserien,2023,20/08/2023,16:00,Haugesund,Bodo/Glimt,1,3,A,6.3,4.98,1.49,7.12,5.0,1.53,5.96,4.66,1.47,,,,,,,2023-08-20
Norway,Eliteserien,2023,26/08/2023,17:00,Sarpsborg 08,Tromso,4,0,H,1.95,4.04,3.68,2.06,4.04,3.82,1.92,3.82,3.59,,,,,,,2023-08-26
Norway,Eliteserien,2023,27/08/2023,16:00,Sandefjord,Haugesund,0,0,D,2.17,3.68,3.38,2.21,3.75,3.38,2.16,3.56,3.19,,,,,,,2023-08-27
Norway,Eliteserien,2023,27/08/2023,16:00,Valerenga,Odd,2,2,D,1.71,3.91,5.26,1.75,4.1,5.35,1.71,3.75,4.83,,,,,,,2023-08-27
Norway,Eliteserien,2023,27/08/2023,18:15,Rosenborg,Aalesund,4,0,H,1.4,5.25,7.69,1.44,5.61,8.0,1.38,5.06,7.18,,,,,,,2023-08-27
Norway,Eliteserien,2023,02/09/2023,17:00,Viking,Valerenga,1,1,D,1.58,4.56,5.56,1.61,4.6,5.8,1.56,4.36,5.2,,,,,,,2023-09-02
Norway,Eliteserien,2023,03/09/2023,18:15,Ham-Kam,Bodo/Glimt,4,4,D,5.26,4.78,1.58,6.0,4.8,1.6,5.22,4.55,1.54,,,,,,,2023-09-03
Norway,Eliteserien,2023,03/09/2023,16:00,Aalesund,Lillestrom,1,1,D,4.42,4.34,1.74,4.5,4.42,1.75,4.26,4.11,1.71,,,,,,,2023-09-03
Norway,Eliteserien,2023,03/09/2023,16:00,Brann,Sarpsborg 08,1,0,H,1.6,4.99,4.83,1.63,5.09,5.4,1.58,4.69,4.67,,,,,,,2023-09-03
Norway,Eliteserien,2023,03/09/2023,16:00,Haugesund,Molde,1,2,A,5.05,4.47,1.64,5.4,4.47,1.66,4.91,4.15,1.62,,,,,,,2023-09-03
Norway,Eliteserien,2023,03/09/2023,16:00,Odd,Sandefjord,3,2,H,2.0,3.96,3.61,2.06,3.96,3.75,1.98,3.74,3.46,,,,,,,2023-09-03
Norway,Eliteserien,2023,03/09/2023,16:00,Stromsgodset,Stabaek,2,1,H,2.05,3.62,3.79,2.06,3.76,3.79,2.01,3.52,3.54,,,,,,,2023-09-03
Norway,Eliteserien,2023,03/09/2023,16:00,Tromso,Rosenborg,3,1,H,2.22,3.42,3.51,2.25,3.48,3.53,2.14,3.33,3.38,,,,,,,2023-09-03
Norway,Eliteserien,2023,16/09/2023,17:00,Sandefjord,Stromsgodset,2,0,H,2.44,3.64,2.91,2.44,3.75,2.96,2.31,3.61,2.86,,,,,,,2023-09-16
Norway,Eliteserien,2023,16/09/2023,17:00,Haugesund,Viking,0,2,A,3.96,3.99,1.9,4.33,4.2,1.92,3.97,3.95,1.81,,,,,,,2023-09-16
Norway,Eliteserien,2023,16/09/2023,17:00,Molde,Odd,4,1,H,1.29,6.2,10.61,1.33,6.2,10.61,1.28,5.76,9.68,,,,,,,2023-09-16
Norway,Eliteserien,2023,17/09/2023,16:00,Rosenborg,Bodo/Glimt,1,1,D,4.31,4.48,1.65,4.7,4.5,1.73,4.22,4.29,1.69,,,,,,,2023-09-17
Norway,Eliteserien,2023,17/09/2023,16:00,Sarpsborg 08,Lillestrom,3,1,H,1.94,4.2,3.63,1.94,4.2,3.75,1.89,4.01,3.54,,,,,,,2023-09-17
Norway,Eliteserien,2023,17/09/2023,16:00,Stabaek,Brann,0,1,A,3.94,3.9,1.79,4.1,4.07,1.86,3.92,3.88,1.82,,,,,,,2023-09-17
Norway,Eliteserien,2023,17/09/2023,16:00,Tromso,HamKam,2,1,H,1.51,4.56,6.89,1.54,4.56,7.1,1.47,4.31,6.6,,,,,,,2023-09-17
Norway,Eliteserien,2023,17/09/2023,18:15,Valerenga,Aalesund,3,1,H,1.46,4.94,7.01,1.48,5.0,7.2,1.42,4.73,6.78,,,,,,,2023-09-17
Norway,Eliteserien,2023,23/09/2023,17:00,Aalesund,Stabaek,1,1,D,2.51,3.68,2.8,2.52,3.68,2.85,2.42,3.5,2.77,,,,,,,2023-09-23
Norway,Eliteserien,2023,24/09/2023,18:15,Brann,Tromso,2,1,H,1.83,4.04,4.23,1.86,4.05,4.33,1.78,3.85,4.16,,,,,,,2023-09-24
Norway,Eliteserien,2023,24/09/2023,16:00,Viking,Sandefjord,4,3,H,1.28,6.68,9.11,1.31,6.68,10.0,1.28,6.28,8.8,,,,,,,2023-09-24
Norway,Eliteserien,2023,24/09/2023,16:00,Odd,Haugesund,1,1,D,2.02,3.63,3.88,2.05,3.67,3.9,1.97,3.53,3.73,,,,,,,2023-09-24
Norway,Eliteserien,2023,24/09/2023,16:00,Stromsgodset,Molde,1,1,D,4.8,4.45,1.64,5.5,4.52,1.73,4.75,4.19,1.64,,,,,,,2023-09-24
Norway,Eliteserien,2023,24/09/2023,16:00,HamKam,Sarpsborg 08,1,1,D,3.62,4.41,1.9,3.7,4.42,2.01,3.46,4.12,1.9,,,,,,,2023-09-24
Norway,Eliteserien,2023,24/09/2023,16:00,Bodo/Glimt,Valerenga,4,2,H,1.26,6.76,10.37,1.33,6.76,11.5,1.26,6.17,9.61,,,,,,,2023-09-24
Norway,Eliteserien,2023,24/09/2023,16:00,Lillestrom,Rosenborg,3,0,H,1.84,4.04,4.21,1.87,4.04,4.3,1.8,3.9,4.08,,,,,,,2023-09-24
Norway,Eliteserien,2023,30/09/2023,14:00,Stabaek,Tromso,0,1,A,3.61,3.33,2.22,3.61,3.69,2.28,3.39,3.34,2.15,,,,,,,2023-09-30
Norway,Eliteserien,2023,01/10/2023,14:00,Lillestrom,Brann,0,2,A,2.66,3.68,2.63,2.68,3.74,2.66,2.6,3.55,2.54,,,,,,,2023-10-01
Norway,Eliteserien,2023,01/10/2023,16:00,Molde,Viking,4,0,H,1.83,4.38,3.91,1.87,4.6,4.1,1.79,4.18,3.79,,,,,,,2023-10-01
Norway,Eliteserien,2023,01/10/2023,16:00,Sandefjord,Valerenga,1,2,A,2.95,3.56,2.45,2.95,3.68,2.45,2.85,3.49,2.36,,,,,,,2023-10-01
Norway,Eliteserien,2023,01/10/2023,18:15,Bodo/Glimt,Stromsgodset,2,0,H,1.18,9.23,13.96,1.22,9.23,17.0,1.17,7.87,13.57,,,,,,,2023-10-01
Norway,Eliteserien,2023,04/10/2023,18:00,Stabaek,HamKam,5,2,H,2.05,3.71,3.69,2.09,3.78,3.73,2.0,3.61,3.51,,,,,,,2023-10-04
Norway,Eliteserien,2023,07/10/2023,17:00,Odd,Viking,1,1,D,3.49,3.93,2.05,3.52,4.0,2.06,3.37,3.75,2.0,,,,,,,2023-10-07
Norway,Eliteserien,2023,08/10/2023,16:00,Tromso,Aalesund,1,2,A,1.29,5.99,10.82,1.34,5.99,10.82,1.3,5.49,9.3,,,,,,,2023-10-08
Norway,Eliteserien,2023,08/10/2023,18:15,Valerenga,Brann,1,2,A,2.69,3.57,2.66,2.83,3.73,2.66,2.61,3.48,2.54,,,,,,,2023-10-08
Norway,Eliteserien,2023,08/10/2023,16:00,Stabaek,Lillestrom,1,0,H,2.26,3.56,3.27,2.45,3.56,3.27,2.25,3.42,3.06,,,,,,,2023-10-08
Norway,Eliteserien,2023,08/10/2023,16:00,Sandefjord,HamKam,0,1,A,2.03,3.9,3.57,2.05,4.0,3.57,1.99,3.79,3.39,,,,,,,2023-10-08
Norway,Eliteserien,2023,08/10/2023,16:00,Molde,Bodo/Glimt,1,3,A,2.13,3.94,3.28,2.16,3.95,3.3,2.08,3.81,3.11,,,,,,,2023-10-08
Norway,Eliteserien,2023,08/10/2023,16:00,Haugesund,Stromsgodset,1,0,H,2.51,3.42,2.98,2.51,3.58,3.38,2.32,3.37,2.98,,,,,,,2023-10-08
Norway,Eliteserien,2023,08/10/2023,16:00,Sarpsborg 08,Rosenborg,5,2,H,1.6,4.76,5.12,1.69,4.76,5.12,1.59,4.46,4.77,,,,,,,2023-10-08
Norway,Eliteserien,2023,21/10/2023,14:00,Bodo/Glimt,Sandefjord,4,3,H,1.11,11.75,20.51,1.12,12.09,26.0,1.11,10.02,18.73,,,,,,,2023-10-21
Norway,Eliteserien,2023,21/10/2023,17:00,Brann,Molde,3,2,H,2.32,3.54,3.18,2.4,3.73,3.18,2.31,3.45,2.95,,,,,,,2023-10-21
Norway,Eliteserien,2023,22/10/2023,18:15,Viking,Tromso,3,4,A,1.89,3.93,4.06,1.92,3.94,4.09,1.86,3.76,3.89,,,,,,,2023-10-22
Norway,Eliteserien,2023,22/10/2023,16:00,Rosenborg,Stabaek,1,1,D,1.98,3.88,3.75,2.01,4.09,3.92,1.93,3.77,3.6,,,,,,,2023-10-22
Norway,Eliteserien,2023,22/10/2023,16:00,Stromsgodset,Odd,3,1,H,1.97,3.56,4.14,2.1,3.65,4.14,1.95,3.49,3.83,,,,,,,2023-10-22
Norway,Eliteserien,2023,22/10/2023,16:00,Aalesund,Sarpsborg 08,3,2,H,3.58,4.21,1.95,3.81,4.23,1.97,3.54,4.06,1.88,,,,,,,2023-10-22
Norway,Eliteserien,2023,22/10/2023,13:30,Lillestrom,Valerenga,2,0,H,2.37,3.54,3.1,2.4,3.75,3.23,2.26,3.45,3.04,,,,,,,2023-10-22
Norway,Eliteserien,2023,22/10/2023,16:00,HamKam,Haugesund,0,3,A,2.28,3.52,3.29,2.28,3.54,3.46,2.19,3.4,3.21,,,,,,,2023-10-22
Norway,Eliteserien,2023,28/10/2023,17:00,Haugesund,Aalesund,6,1,H,1.81,3.88,4.52,1.85,4.03,4.53,1.77,3.81,4.31,,,,,,,2023-10-28
Norway,Eliteserien,2023,29/10/2023,16:00,Odd,HamKam,2,0,H,2.29,3.43,3.34,2.29,3.64,3.35,2.2,3.41,3.18,,,,,,,2023-10-29
Norway,Eliteserien,2023,29/10/2023,16:00,Sandefjord,Brann,1,1,D,5.26,4.54,1.61,5.26,4.6,1.63,4.94,4.31,1.59,,,,,,,2023-10-29
Norway,Eliteserien,2023,29/10/2023,16:00,Sarpsborg 08,Stabaek,2,2,D,1.56,4.8,5.49,1.59,4.8,5.54,1.52,4.58,5.31,,,,,,,2023-10-29
Norway,Eliteserien,2023,29/10/2023,16:00,Stromsgodset,Viking,1,0,H,3.01,3.74,2.34,3.01,4.0,2.36,2.85,3.65,2.28,,,,,,,2023-10-29
Norway,Eliteserien,2023,29/10/2023,18:13,Valerenga,Rosenborg,1,3,A,1.72,4.13,4.79,1.78,4.25,4.95,1.7,3.91,4.56,,,,,,,2023-10-29
Norway,Eliteserien,2023,30/10/2023,20:00,Molde,Tromso,1,4,A,1.67,4.32,5.19,1.7,4.32,5.64,1.63,4.03,4.94,,,,,,,2023-10-30
Norway,Eliteserien,2023,30/10/2023,17:30,Bodo/Glimt,Lillestrom,3,1,H,1.29,6.42,9.55,1.32,6.5,10.0,1.27,6.09,9.01,,,,,,,2023-10-30
Norway,Eliteserien,2023,04/11/2023,17:00,HamKam,Viking,3,0,H,3.18,3.82,2.21,3.35,3.89,2.25,3.06,3.73,2.15,,,,,,,2023-11-04
Norway,Eliteserien,2023,05/11/2023,16:00,Stabaek,Bodo/Glimt,0,4,A,5.73,4.97,1.52,6.2,5.0,1.54,5.56,4.73,1.49,,,,,,,2023-11-05
Norway,Eliteserien,2023,05/11/2023,16:00,Sarpsborg 08,Valerenga,3,2,H,1.91,4.22,3.72,1.95,4.22,3.8,1.89,3.97,3.58,,,,,,,2023-11-05
Norway,Eliteserien,2023,05/11/2023,18:15,Tromso,Stromsgodset,0,1,A,1.46,4.6,7.55,1.48,4.84,7.65,1.43,4.53,7.13,,,,,,,2023-11-05
Norway,Eliteserien,2023,05/11/2023,16:00,Lillestrom,Haugesund,1,0,H,1.87,3.81,4.29,1.87,4.05,4.5,1.79,3.73,4.26,,,,,,,2023-11-05
Norway,Eliteserien,2023,05/11/2023,16:00,Brann,Odd,2,1,H,1.14,9.7,18.39,1.22,9.75,23.0,1.13,8.4,17.57,,,,,,,2023-11-05
Norway,Eliteserien,2023,05/11/2023,16:00,Rosenborg,Molde,3,1,H,3.65,4.06,1.97,3.77,4.1,2.0,3.56,3.91,1.91,,,,,,,2023-11-05
Norway,Eliteserien,2023,06/11/2023,18:00,Aalesund,Sandefjord,0,3,A,2.07,4.01,3.38,2.16,4.05,3.38,2.05,3.88,3.19,,,,,,,2023-11-06
Norway,Eliteserien,2023,11/11/2023,17:00,Haugesund,Brann,0,2,A,4.07,3.83,1.91,4.24,3.87,1.91,4.0,3.72,1.83,,,,,,,2023-11-11
Norway,Eliteserien,2023,12/11/2023,16:00,Bodo/Glimt,Aalesund,1,0,H,1.09,12.16,17.95,1.11,13.0,26.0,1.09,10.96,19.13,,,,,,,2023-11-12
Norway,Eliteserien,2023,12/11/2023,16:00,Odd,Tromso,1,2,A,4.0,3.89,1.92,4.2,3.9,1.94,3.96,3.67,1.85,,,,,,,2023-11-12
Norway,Eliteserien,2023,12/11/2023,16:00,Sandefjord,Rosenborg,3,2,H,2.14,3.89,3.23,2.21,4.0,3.3,2.06,3.8,3.16,,,,,,,2023-11-12
Norway,Eliteserien,2023,12/11/2023,16:00,Stromsgodset,HamKam,0,1,A,1.98,3.76,3.87,2.0,3.79,3.9,1.94,3.64,3.64,,,,,,,2023-11-12
Norway,Eliteserien,2023,12/11/2023,16:00,Valerenga,Stabaek,0,0,D,1.87,3.9,4.19,1.87,3.9,4.3,1.82,3.74,4.03,,,,,,,2023-11-12
Norway,Eliteserien,2023,12/11/2023,16:00,Viking,Sarpsborg 08,2,1,H,1.81,4.7,3.76,1.85,4.7,3.76,1.79,4.45,3.56,,,,,,,2023-11-12
Norway,Eliteserien,2023,12/11/2023,18:15,Molde,Lillestrom,4,0,H,1.65,4.58,4.87,1.66,4.59,5.3,1.61,4.3,4.78,,,,,,,2023-11-12
Norway,Eliteserien,2023,26/11/2023,16:00,Stabaek,Sandefjord,2,1,H,1.94,3.89,3.88,1.95,4.07,4.0,1.87,3.8,3.77,,,,,,,2023-11-26
Norway,Eliteserien,2023,26/11/2023,16:00,Sarpsborg 08,Molde,1,3,A,2.23,3.98,2.9,2.38,4.05,2.94,2.25,3.89,2.76,,,,,,,2023-11-26
Norway,Eliteserien,2023,26/11/2023,16:00,Rosenborg,Stromsgodset,1,3,A,1.89,3.96,3.76,1.94,4.06,3.89,1.88,3.84,3.69,,,,,,,2023-11-26
Norway,Eliteserien,2023,26/11/2023,16:00,Tromso,Haugesund,2,1,H,1.66,4.02,5.53,1.66,4.19,6.1,1.6,3.9,5.5,,,,,,,2023-11-26
Norway,Eliteserien,2023,26/11/2023,16:00,HamKam,Valerenga,0,2,A,4.58,3.81,1.76,4.9,3.82,1.92,4.22,3.66,1.81,,,,,,,2023-11-26
Norway,Eliteserien,2023,26/11/2023,16:00,Brann,Bodo/Glimt,4,2,H,1.76,4.43,3.92,2.02,4.43,4.05,1.86,4.15,3.54,,,,,,,2023-11-26
Norway,Eliteserien,2023,26/11/2023,16:00,Aalesund,Viking,0,4,A,3.87,4.18,1.82,4.56,4.7,1.89,3.84,4.18,1.78,,,,,,,2023-11-26
Norway,Eliteserien,2023,26/11/2023,16:00,Lillestrom,Odd,4,4,D,1.64,4.03,5.23,1.69,4.33,5.55,1.61,4.05,5.08,,,,,,,2023-11-26
Norway,Eliteserien,2023,03/12/2023,16:00,Viking,Rosenborg,1,5,A,1.37,5.8,6.78,1.42,6.0,8.16,1.35,5.66,6.87,,,,,,,2023-12-03
Norway,Eliteserien,2023,03/12/2023,16:00,Valerenga,Tromso,1,1,D,2.08,3.63,3.67,2.34,3.68,3.67,2.07,3.45,3.42,,,,,,,2023-12-03
Norway,Eliteserien,2023,03/12/2023,16:00,Stromsgodset,Brann,3,0,H,4.29,3.91,1.79,4.5,4.33,1.84,4.17,3.88,1.76,,,,,,,2023-12-03
Norway,Eliteserien,2023,03/12/2023,16:00,Sandefjord,Lillestrom,1,0,H,1.82,4.29,3.78,1.85,4.33,4.19,1.78,4.08,3.84,,,,,,,2023-12-03
Norway,Eliteserien,2023,03/12/2023,16:00,Molde,HamKam,1,1,D,1.2,7.82,10.78,1.24,7.9,13.0,1.21,7.01,10.86,,,,,,,2023-12-03
Norway,Eliteserien,2023,03/12/2023,16:00,Haugesund,Stabaek,3,0,H,1.8,3.77,4.77,2.07,3.78,4.77,1.77,3.65,4.42,,,,,,,2023-12-03
Norway,Eliteserien,2023,03/12/2023,16:00,Bodo/Glimt,Sarpsborg 08,2,0,H,1.41,5.85,5.81,1.48,5.9,6.2,1.42,5.39,5.62,,,,,,,2023-12-03
Norway,Eliteserien,2023,03/12/2023,16:00,Odd,Aalesund,4,1,H,1.46,4.88,6.21,1.61,4.9,6.3,1.48,4.65,5.76,,,,,,,2023-12-03
Norway,Eliteserien,2023,06/12/2023,18:00,Kristiansund,Valerenga,0,2,A,4.02,3.58,1.97,4.02,3.71,2.03,3.73,3.48,1.95,,,,,,,2023-12-06
Norway,Eliteserien,2023,10/12/2023,16:00,Valerenga,Kristiansund,0,2,A,1.53,4.64,5.95,1.54,5.02,7.73,1.5,4.33,5.83,,,,,,,2023-12-10
Norway,Eliteserien,2024,31/03/2024,17:00,Odd,Haugesund,1,2,A,2.07,3.51,3.75,2.1,3.55,3.82,2.03,3.42,3.6,,,,,,,2024-03-31
Norway,Eliteserien,2024,01/04/2024,16:00,Tromso,Brann,2,4,A,3.46,3.49,2.18,3.69,3.65,2.18,3.42,3.44,2.08,,,,,,,2024-04-01
Norway,Eliteserien,2024,01/04/2024,18:15,Viking,Sarpsborg 08,1,0,H,1.97,4.1,3.53,2.01,4.15,3.75,1.94,3.92,3.42,,,,,,,2024-04-01
Norway,Eliteserien,2024,01/04/2024,16:00,Rosenborg,Sandefjord,2,0,H,1.63,4.28,5.29,1.67,4.28,5.58,1.61,4.07,5.12,,,,,,,2024-04-01
Norway,Eliteserien,2024,01/04/2024,13:30,Fredrikstad,Bodo/Glimt,0,2,A,5.95,4.21,1.58,6.0,4.5,1.61,5.53,4.18,1.56,,,,,,,2024-04-01
Norway,Eliteserien,2024,01/04/2024,16:00,Lillestrom,Kristiansund,2,3,A,1.55,4.26,6.4,1.55,4.4,6.71,1.51,4.18,6.14,,,,,,,2024-04-01
Norway,Eliteserien,2024,01/04/2024,16:00,Molde,Stromsgodset,4,0,H,1.4,5.05,7.92,1.42,5.09,8.5,1.38,4.82,7.52,,,,,,,2024-04-01
Norway,Eliteserien,2024,02/04/2024,18:00,KFUM Oslo,HamKam,1,1,D,2.43,3.39,3.06,2.45,3.5,3.12,2.37,3.38,2.93,,,,,,,2024-04-02
Norway,Eliteserien,2024,06/04/2024,17:00,Bodo/Glimt,Viking,1,0,H,1.43,5.41,7.5,1.45,5.5,7.5,1.4,5.13,6.66,,,,,,,2024-04-06
Norway,Eliteserien,2024,07/04/2024,13:30,Kristiansund,KFUM Oslo,1,1,D,2.22,3.6,3.26,2.26,3.86,3.3,2.15,3.51,3.17,,,,,,,2024-04-07
Norway,Eliteserien,2024,07/04/2024,16:00,HamKam,Molde,0,1,A,5.15,4.12,1.67,5.2,4.33,1.7,4.88,4.05,1.63,,,,,,,2024-04-07
Norway,Eliteserien,2024,07/04/2024,16:00,Haugesund,Lillestrom,0,2,A,3.14,3.4,2.37,3.15,3.56,2.43,2.99,3.37,2.3,,,,,,,2024-04-07
Norway,Eliteserien,2024,07/04/2024,16:00,Sarpsborg 08,Odd,0,1,A,1.77,4.18,4.33,1.78,4.2,4.5,1.73,4.0,4.21,,,,,,,2024-04-07
Norway,Eliteserien,2024,07/04/2024,16:00,Stromsgodset,Rosenborg,1,0,H,2.15,3.54,3.48,2.2,3.67,3.5,2.12,3.42,3.31,,,,,,,2024-04-07
Norway,Eliteserien,2024,07/04/2024,18:15,Brann,Fredrikstad,0,2,A,1.38,5.22,8.1,1.4,5.3,8.5,1.36,4.98,7.64,,,,,,,2024-04-07
Norway,Eliteserien,2024,13/04/2024,17:00,Fredrikstad,Sarpsborg 08,2,2,D,2.39,3.46,3.07,2.5,3.55,3.08,2.37,3.34,2.91,,,,,,,2024-04-13
Norway,Eliteserien,2024,14/04/2024,18:15,Lillestrom,Bodo/Glimt,0,5,A,3.17,3.69,2.24,3.3,3.75,2.31,3.1,3.57,2.16,,,,,,,2024-04-14
Norway,Eliteserien,2024,14/04/2024,16:00,Tromso,Haugesund,0,1,A,1.64,4.11,5.43,1.64,4.35,5.6,1.59,4.03,5.26,,,,,,,2024-04-14
Norway,Eliteserien,2024,14/04/2024,16:00,Rosenborg,HamKam,1,0,H,1.68,4.0,5.23,1.71,4.1,5.81,1.64,3.86,5.06,,,,,,,2024-04-14
Norway,Eliteserien,2024,14/04/2024,13:30,Viking,Brann,1,1,D,2.76,3.72,2.49,2.8,3.75,2.55,2.68,3.61,2.42,,,,,,,2024-04-14
Norway,Eliteserien,2024,14/04/2024,16:00,Molde,Kristiansund,2,0,H,1.22,6.98,12.19,1.25,7.0,13.2,1.22,6.4,11.75,,,,,,,2024-04-14
Norway,Eliteserien,2024,14/04/2024,16:00,Odd,Sandefjord,2,2,D,1.75,3.96,4.71,1.8,3.96,5.0,1.74,3.74,4.42,,,,,,,2024-04-14
Norway,Eliteserien,2024,16/04/2024,18:00,KFUM Oslo,Stromsgodset,1,3,A,2.64,3.35,2.81,2.66,3.4,2.86,2.56,3.26,2.72,,,,,,,2024-04-16
Norway,Eliteserien,2024,17/04/2024,17:00,Brann,HamKam,1,0,H,1.35,5.74,8.19,1.36,6.0,10.0,1.31,5.43,8.6,,,,,,,2024-04-17
Norway,Eliteserien,2024,17/04/2024,17:00,Molde,Odd,1,2,A,1.28,6.04,10.31,1.32,6.04,11.0,1.27,5.69,9.8,,,,,,,2024-04-17
Norway,Eliteserien,2024,21/04/2024,16:00,Sarpsborg 08,KFUM Oslo,0,2,A,2.02,3.72,3.69,2.05,3.9,4.1,1.92,3.67,3.68,,,,,,,2024-04-21
Norway,Eliteserien,2024,21/04/2024,18:15,Bodo/Glimt,Molde,1,1,D,1.68,4.17,5.0,1.76,4.35,5.0,1.67,4.02,4.64,,,,,,,2024-04-21
Norway,Eliteserien,2024,21/04/2024,16:00,Viking,Fredrikstad,1,1,D,1.84,3.86,4.28,1.85,4.07,4.35,1.79,3.76,4.14,,,,,,,2024-04-21
Norway,Eliteserien,2024,21/04/2024,16:00,Sandefjord,Lillestrom,0,1,A,3.37,3.96,2.06,3.5,3.96,2.21,3.18,3.69,2.1,,,,,,,2024-04-21
Norway,Eliteserien,2024,21/04/2024,16:00,Kristiansund,Tromso,1,0,H,2.95,3.41,2.49,3.05,3.42,2.66,2.82,3.3,2.46,,,,,,,2024-04-21
Norway,Eliteserien,2024,21/04/2024,16:00,Haugesund,Rosenborg,1,3,A,3.26,3.54,2.25,3.35,3.54,2.3,3.17,3.37,2.21,,,,,,,2024-04-21
Norway,Eliteserien,2024,21/04/2024,16:00,Brann,Odd,2,0,H,1.26,6.33,10.58,1.37,6.58,11.0,1.27,5.85,9.31,,,,,,,2024-04-21
Norway,Eliteserien,2024,21/04/2024,13:30,HamKam,Stromsgodset,0,1,A,2.58,3.34,2.89,2.61,3.4,3.04,2.48,3.26,2.83,,,,,,,2024-04-21
Norway,Eliteserien,2024,27/04/2024,17:00,Rosenborg,Bodo/Glimt,1,3,A,5.1,4.24,1.65,5.1,4.25,1.8,4.68,4.02,1.65,,,,,,,2024-04-27
Norway,Eliteserien,2024,28/04/2024,16:00,Fredrikstad,Sandefjord,1,0,H,1.87,3.6,4.5,1.98,3.6,4.5,1.92,3.37,4.0,,,,,,,2024-04-28
Norway,Eliteserien,2024,28/04/2024,16:00,KFUM Oslo,Brann,0,0,D,4.83,4.13,1.7,4.85,4.39,1.72,4.59,4.03,1.67,,,,,,,2024-04-28
Norway,Eliteserien,2024,28/04/2024,16:00,Lillestrom,HamKam,1,1,D,1.56,4.39,5.95,1.58,4.39,6.0,1.53,4.16,5.68,,,,,,,2024-04-28
Norway,Eliteserien,2024,28/04/2024,16:00,Molde,Haugesund,2,1,H,1.33,5.61,9.34,1.37,5.61,10.0,1.31,5.2,8.92,,,,,,,2024-04-28
Norway,Eliteserien,2024,28/04/2024,16:00,Stromsgodset,Kristiansund,2,2,D,1.62,4.22,5.49,1.64,4.22,5.89,1.6,3.97,5.25,,,,,,,2024-04-28
Norway,Eliteserien,2024,28/04/2024,16:00,Tromso,Sarpsborg 08,0,3,A,2.31,3.56,3.13,2.31,3.63,3.14,2.23,3.46,3.03,,,,,,,2024-04-28
Norway,Eliteserien,2024,28/04/2024,18:15,Odd,Viking,3,3,D,3.38,4.05,2.03,3.4,4.21,2.1,3.2,3.88,2.02,,,,,,,2024-04-28
Norway,Eliteserien,2024,04/05/2024,17:00,Brann,Rosenborg,3,0,H,1.49,4.75,6.42,1.52,4.75,6.54,1.48,4.44,6.1,,,,,,,2024-05-04
Norway,Eliteserien,2024,05/05/2024,16:00,Bodo/Glimt,Stromsgodset,1,0,H,1.26,6.33,10.77,1.29,6.4,11.2,1.25,5.87,10.21,,,,,,,2024-05-05
Norway,Eliteserien,2024,05/05/2024,16:00,Haugesund,KFUM Oslo,0,1,A,2.57,3.29,2.94,2.57,3.5,2.94,2.46,3.29,2.82,,,,,,,2024-05-05
Norway,Eliteserien,2024,05/05/2024,16:00,Kristiansund,HamKam,1,1,D,2.53,3.45,2.87,2.57,3.5,2.87,2.47,3.35,2.76,,,,,,,2024-05-05
Norway,Eliteserien,2024,05/05/2024,16:00,Odd,Fredrikstad,0,2,A,3.28,3.58,2.23,3.44,3.6,2.29,3.18,3.42,2.17,,,,,,,2024-05-05
Norway,Eliteserien,2024,05/05/2024,16:00,Sandefjord,Molde,3,1,H,4.76,4.09,1.72,5.1,4.09,1.75,4.62,3.89,1.68,,,,,,,2024-05-05
Norway,Eliteserien,2024,05/05/2024,16:00,Sarpsborg 08,Lillestrom,1,0,H,2.21,3.78,3.17,2.24,3.78,3.3,2.15,3.61,3.06,,,,,,,2024-05-05
Norway,Eliteserien,2024,05/05/2024,18:15,Viking,Tromso,2,1,H,1.49,4.74,6.37,1.5,4.78,7.0,1.46,4.52,6.2,,,,,,,2024-05-05
Norway,Eliteserien,2024,11/05/2024,17:00,Molde,Rosenborg,2,2,D,1.54,4.71,5.72,1.54,4.84,6.5,1.5,4.56,5.65,,,,,,,2024-05-11
Norway,Eliteserien,2024,12/05/2024,18:15,Lillestrom,Brann,0,2,A,3.35,3.85,2.1,3.45,3.85,2.13,3.29,3.66,2.05,,,,,,,2024-05-12
Norway,Eliteserien,2024,12/05/2024,16:00,Stromsgodset,Viking,0,1,A,2.37,3.87,2.83,2.73,3.87,2.97,2.33,3.66,2.77,,,,,,,2024-05-12
Norway,Eliteserien,2024,12/05/2024,16:00,Sandefjord,Sarpsborg 08,4,1,H,2.24,3.66,3.19,2.31,3.9,3.28,2.2,3.54,3.06,,,,,,,2024-05-12
Norway,Eliteserien,2024,12/05/2024,16:00,Tromso,Odd,4,0,H,1.78,3.95,4.5,1.83,4.18,4.5,1.76,3.82,4.29,,,,,,,2024-05-12
Norway,Eliteserien,2024,12/05/2024,16:00,HamKam,Haugesund,2,2,D,2.03,3.59,3.8,2.09,3.7,3.9,1.97,3.5,3.68,,,,,,,2024-05-12
Norway,Eliteserien,2024,12/05/2024,13:30,Kristiansund,Bodo/Glimt,2,4,A,6.23,5.34,1.45,6.7,5.43,1.48,6.03,4.93,1.44,,,,,,,2024-05-12
